dteday,season,yr,mnth,holiday,weekday,workingday,instant_y,hr,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
2012-07-16,3,1,7,0,1,1,13367,3,1,0.68,0.6364,0.79,0.0896,2,4,6
2012-07-16,3,1,7,0,1,1,13368,4,1,0.68,0.6364,0.79,0.1045,1,11,12
2012-07-16,3,1,7,0,1,1,13369,5,1,0.66,0.6061,0.78,0.1045,10,40,50
2012-07-16,3,1,7,0,1,1,13370,6,1,0.68,0.6364,0.79,0.1343,8,132,140
2012-07-16,3,1,7,0,1,1,13371,7,1,0.72,0.6818,0.7,0.0896,24,459,483
2012-07-16,3,1,7,0,1,1,13372,8,1,0.74,0.697,0.66,0.1045,48,619,667
2012-07-16,3,1,7,0,1,1,13373,9,1,0.76,0.7121,0.62,0.1642,51,297,348
2012-07-16,3,1,7,0,1,1,13374,10,1,0.8,0.7727,0.59,0.0,69,117,186
2012-07-16,3,1,7,0,1,1,13375,11,1,0.84,0.803,0.53,0.2239,57,125,182
2012-07-16,3,1,7,0,1,1,13376,12,1,0.84,0.7879,0.49,0.1343,79,158,237
2012-07-16,3,1,7,0,1,1,13377,13,1,0.84,0.7879,0.49,0.2836,63,176,239
2012-07-16,3,1,7,0,1,1,13378,14,1,0.88,0.8182,0.42,0.1045,53,159,212
2012-07-16,3,1,7,0,1,1,13379,15,1,0.86,0.803,0.47,0.2537,61,176,237
2012-07-16,3,1,7,0,1,1,13380,16,3,0.76,0.7273,0.66,0.5821,77,309,386
2012-07-16,3,1,7,0,1,1,13381,17,3,0.76,0.7273,0.66,0.5821,86,669,755
2012-07-16,3,1,7,0,1,1,13382,18,1,0.84,0.803,0.53,0.0,97,697,794
2012-07-16,3,1,7,0,1,1,13383,19,1,0.8,0.7879,0.63,0.1343,92,503,595
2012-07-16,3,1,7,0,1,1,13384,20,1,0.8,0.7727,0.59,0.1343,66,388,454
2012-07-16,3,1,7,0,1,1,13385,21,1,0.76,0.7273,0.66,0.1343,45,283,328
2012-07-16,3,1,7,0,1,1,13386,22,1,0.76,0.7121,0.62,0.0896,56,228,284
2012-07-16,3,1,7,0,1,1,13387,23,1,0.74,0.7121,0.74,0.0896,27,139,166
2012-07-17,3,1,7,0,2,1,13388,0,1,0.72,0.7121,0.84,0.1045,10,43,53
2012-07-17,3,1,7,0,2,1,13389,1,1,0.74,0.697,0.7,0.0,4,21,25
2012-07-17,3,1,7,0,2,1,13390,2,1,0.72,0.6818,0.7,0.0896,1,6,7
2012-07-17,3,1,7,0,2,1,13391,3,1,0.72,0.6818,0.66,0.0,0,3,3
2012-07-17,3,1,7,0,2,1,13392,4,1,0.72,0.6818,0.62,0.0,0,7,7
2012-07-17,3,1,7,0,2,1,13393,5,1,0.68,0.6364,0.74,0.0896,7,31,38
2012-07-17,3,1,7,0,2,1,13394,6,1,0.72,0.6818,0.66,0.1045,16,197,213
2012-07-17,3,1,7,0,2,1,13395,7,2,0.74,0.697,0.7,0.0,26,500,526
2012-07-17,3,1,7,0,2,1,13396,8,2,0.8,0.7576,0.55,0.0,43,618,661
2012-07-17,3,1,7,0,2,1,13397,9,2,0.82,0.7727,0.49,0.2239,32,288,320
2012-07-17,3,1,7,0,2,1,13398,10,2,0.84,0.7879,0.49,0.194,37,122,159
2012-07-17,3,1,7,0,2,1,13399,11,2,0.86,0.803,0.47,0.0,60,146,206
2012-07-17,3,1,7,0,2,1,13400,12,2,0.9,0.8182,0.35,0.0,80,174,254
2012-07-17,3,1,7,0,2,1,13401,13,1,0.92,0.8182,0.31,0.194,53,168,221
2012-07-17,3,1,7,0,2,1,13402,14,1,0.94,0.8333,0.29,0.2537,54,160,214
2012-07-17,3,1,7,0,2,1,13403,15,1,0.92,0.8182,0.31,0.1642,57,187,244
2012-07-17,3,1,7,0,2,1,13404,16,1,0.92,0.8182,0.29,0.1642,64,317,381
2012-07-17,3,1,7,0,2,1,13405,17,1,0.92,0.8182,0.29,0.0,95,675,770
2012-07-17,3,1,7,0,2,1,13406,18,1,0.9,0.803,0.33,0.194,60,712,772
2012-07-17,3,1,7,0,2,1,13407,19,1,0.88,0.7879,0.35,0.2537,69,478,547
2012-07-17,3,1,7,0,2,1,13408,20,1,0.86,0.7576,0.34,0.1642,52,375,427
2012-07-17,3,1,7,0,2,1,13409,21,1,0.82,0.7727,0.52,0.1343,50,283,333
2012-07-17,3,1,7,0,2,1,13410,22,1,0.8,0.7576,0.55,0.2239,29,215,244
2012-07-17,3,1,7,0,2,1,13411,23,1,0.78,0.7424,0.59,0.194,22,139,161
2012-07-18,3,1,7,0,3,1,13412,0,1,0.76,0.7273,0.66,0.1642,8,45,53
2012-07-18,3,1,7,0,3,1,13413,1,1,0.76,0.7273,0.66,0.1045,2,14,16
2012-07-18,3,1,7,0,3,1,13414,2,1,0.74,0.697,0.66,0.1343,3,5,8
2012-07-18,3,1,7,0,3,1,13415,3,1,0.74,0.697,0.66,0.1343,2,2,4
2012-07-18,3,1,7,0,3,1,13416,4,1,0.72,0.6818,0.7,0.1343,0,6,6
2012-07-18,3,1,7,0,3,1,13417,5,1,0.72,0.6818,0.7,0.1642,5,41,46
2012-07-18,3,1,7,0,3,1,13418,6,1,0.72,0.6818,0.7,0.1642,10,152,162
2012-07-18,3,1,7,0,3,1,13419,7,1,0.74,0.697,0.66,0.1642,23,472,495
2012-07-18,3,1,7,0,3,1,13420,8,1,0.78,0.7424,0.62,0.1045,55,624,679
2012-07-18,3,1,7,0,3,1,13421,9,1,0.82,0.7879,0.56,0.0,44,253,297
2012-07-18,3,1,7,0,3,1,13422,10,1,0.9,0.8485,0.42,0.194,39,99,138
2012-07-18,3,1,7,0,3,1,13423,11,1,0.9,0.8485,0.42,0.0,47,136,183
2012-07-18,3,1,7,0,3,1,13424,12,1,0.92,0.8636,0.37,0.1343,36,166,202
2012-07-18,3,1,7,0,3,1,13425,13,1,0.94,0.8485,0.33,0.0,49,154,203
2012-07-18,3,1,7,0,3,1,13426,14,1,0.94,0.8788,0.38,0.3284,54,116,170
2012-07-18,3,1,7,0,3,1,13427,15,3,0.92,0.8485,0.35,0.3582,42,152,194
2012-07-18,3,1,7,0,3,1,13428,16,1,0.74,0.697,0.66,0.2537,34,190,224
2012-07-18,3,1,7,0,3,1,13429,17,1,0.74,0.697,0.7,0.2537,35,335,370
2012-07-18,3,1,7,0,3,1,13430,18,2,0.76,0.7121,0.62,0.1343,63,580,643
2012-07-18,3,1,7,0,3,1,13431,19,2,0.76,0.7121,0.62,0.1045,78,438,516
2012-07-18,3,1,7,0,3,1,13432,20,1,0.74,0.6818,0.62,0.0896,56,310,366
2012-07-18,3,1,7,0,3,1,13433,21,1,0.76,0.7121,0.62,0.0,53,266,319
2012-07-18,3,1,7,0,3,1,13434,22,1,0.76,0.7121,0.58,0.0896,42,246,288
2012-07-18,3,1,7,0,3,1,13435,23,1,0.76,0.7121,0.58,0.0896,19,112,131
2012-07-19,3,1,7,0,4,1,13436,0,1,0.74,0.697,0.66,0.0896,16,50,66
2012-07-19,3,1,7,0,4,1,13437,1,1,0.74,0.697,0.66,0.0896,6,19,25
2012-07-19,3,1,7,0,4,1,13438,2,1,0.72,0.6818,0.7,0.194,0,7,7
2012-07-19,3,1,7,0,4,1,13439,3,1,0.72,0.6818,0.7,0.1045,1,4,5
2012-07-19,3,1,7,0,4,1,13440,4,1,0.72,0.6818,0.7,0.1045,0,8,8
2012-07-19,3,1,7,0,4,1,13441,5,2,0.72,0.6818,0.7,0.1045,5,35,40
2012-07-19,3,1,7,0,4,1,13442,6,1,0.72,0.6818,0.66,0.1343,8,144,152
2012-07-19,3,1,7,0,4,1,13443,7,1,0.74,0.6818,0.58,0.2836,23,450,473
2012-07-19,3,1,7,0,4,1,13444,8,1,0.76,0.7121,0.58,0.2537,32,625,657
2012-07-19,3,1,7,0,4,1,13445,9,2,0.76,0.7121,0.58,0.2836,36,282,318
2012-07-19,3,1,7,0,4,1,13446,10,1,0.76,0.7121,0.58,0.194,41,157,198
2012-07-19,3,1,7,0,4,1,13447,11,1,0.8,0.7576,0.55,0.1045,54,162,216
2012-07-19,3,1,7,0,4,1,13448,12,1,0.84,0.7879,0.49,0.2836,59,215,274
2012-07-19,3,1,7,0,4,1,13449,13,1,0.84,0.7727,0.47,0.1343,74,180,254
2012-07-19,3,1,7,0,4,1,13450,14,1,0.86,0.7879,0.44,0.0896,46,151,197
2012-07-19,3,1,7,0,4,1,13451,15,1,0.84,0.7727,0.47,0.0896,66,226,292
2012-07-19,3,1,7,0,4,1,13452,16,1,0.84,0.7727,0.47,0.0896,70,288,358
2012-07-19,3,1,7,0,4,1,13453,17,1,0.86,0.7879,0.41,0.0,93,678,771
2012-07-19,3,1,7,0,4,1,13454,18,1,0.86,0.7879,0.41,0.194,93,684,777
2012-07-19,3,1,7,0,4,1,13455,19,1,0.84,0.7576,0.44,0.2537,53,480,533
2012-07-19,3,1,7,0,4,1,13456,20,1,0.82,0.7727,0.49,0.1642,65,440,505
2012-07-19,3,1,7,0,4,1,13457,21,3,0.66,0.5909,0.89,0.2537,38,294,332
2012-07-19,3,1,7,0,4,1,13458,22,3,0.66,0.5909,0.89,0.2537,6,62,68
2012-07-19,3,1,7,0,4,1,13459,23,3,0.66,0.5909,0.89,0.2239,3,62,65
2012-07-20,3,1,7,0,5,1,13460,0,3,0.66,0.5909,0.89,0.0896,2,32,34
2012-07-20,3,1,7,0,5,1,13461,1,1,0.66,0.5909,0.89,0.1343,2,9,11
2012-07-20,3,1,7,0,5,1,13462,2,2,0.66,0.5909,0.89,0.0896,5,14,19
2012-07-20,3,1,7,0,5,1,13463,3,2,0.66,0.5909,0.89,0.1045,7,29,36
2012-07-20,3,1,7,0,5,1,13464,4,2,0.66,0.5909,0.89,0.1642,3,6,9
2012-07-20,3,1,7,0,5,1,13465,5,2,0.66,0.5909,0.89,0.1343,2,40,42
2012-07-20,3,1,7,0,5,1,13466,6,2,0.66,0.5909,0.89,0.1642,3,123,126
2012-07-20,3,1,7,0,5,1,13467,7,2,0.66,0.5909,0.89,0.194,14,346,360
2012-07-20,3,1,7,0,5,1,13468,8,2,0.68,0.6364,0.83,0.1642,39,652,691
2012-07-20,3,1,7,0,5,1,13469,9,2,0.7,0.6667,0.79,0.1343,45,328,373
2012-07-20,3,1,7,0,5,1,13470,10,2,0.7,0.6667,0.79,0.1642,51,182,233
2012-07-20,3,1,7,0,5,1,13471,11,3,0.72,0.697,0.74,0.194,51,161,212
2012-07-20,3,1,7,0,5,1,13472,12,3,0.68,0.6364,0.83,0.1642,41,233,274
2012-07-20,3,1,7,0,5,1,13473,13,3,0.68,0.6364,0.83,0.1045,20,136,156
2012-07-20,3,1,7,0,5,1,13474,14,3,0.7,0.6667,0.84,0.1642,53,176,229
2012-07-20,3,1,7,0,5,1,13475,15,2,0.7,0.6667,0.84,0.2985,47,169,216
2012-07-20,3,1,7,0,5,1,13476,16,2,0.68,0.6364,0.83,0.3284,70,366,436
2012-07-20,3,1,7,0,5,1,13477,17,2,0.66,0.5909,0.89,0.4179,95,620,715
2012-07-20,3,1,7,0,5,1,13478,18,2,0.66,0.6061,0.78,0.3284,73,549,622
2012-07-20,3,1,7,0,5,1,13479,19,2,0.64,0.5758,0.83,0.2836,44,358,402
2012-07-20,3,1,7,0,5,1,13480,20,3,0.64,0.5758,0.83,0.3881,35,216,251
2012-07-20,3,1,7,0,5,1,13481,21,3,0.62,0.5758,0.83,0.3284,14,108,122
2012-07-20,3,1,7,0,5,1,13482,22,2,0.62,0.5758,0.83,0.194,13,122,135
2012-07-20,3,1,7,0,5,1,13483,23,2,0.62,0.5758,0.83,0.2836,18,148,166
2012-07-21,3,1,7,0,6,0,13484,0,3,0.62,0.5758,0.83,0.2836,11,92,103
2012-07-21,3,1,7,0,6,0,13485,1,2,0.62,0.5758,0.83,0.2537,10,62,72
2012-07-21,3,1,7,0,6,0,13486,2,3,0.6,0.5455,0.88,0.2836,5,55,60
2012-07-21,3,1,7,0,6,0,13487,3,3,0.6,0.5455,0.88,0.2537,7,18,25
2012-07-21,3,1,7,0,6,0,13488,4,3,0.58,0.5455,0.88,0.2836,11,5,16
2012-07-21,3,1,7,0,6,0,13489,5,3,0.58,0.5455,0.88,0.2537,7,10,17
2012-07-21,3,1,7,0,6,0,13490,6,3,0.58,0.5455,0.88,0.2537,3,12,15
2012-07-21,3,1,7,0,6,0,13491,7,2,0.58,0.5455,0.88,0.2537,8,29,37
2012-07-21,3,1,7,0,6,0,13492,8,2,0.58,0.5455,0.83,0.2537,18,94,112
2012-07-21,3,1,7,0,6,0,13493,9,2,0.58,0.5455,0.83,0.194,32,175,207
2012-07-21,3,1,7,0,6,0,13494,10,3,0.58,0.5455,0.88,0.2537,49,219,268
2012-07-21,3,1,7,0,6,0,13495,11,2,0.6,0.5606,0.83,0.2537,80,225,305
2012-07-21,3,1,7,0,6,0,13496,12,3,0.6,0.5606,0.83,0.2239,156,301,457
2012-07-21,3,1,7,0,6,0,13497,13,3,0.6,0.5606,0.83,0.1642,106,248,354
2012-07-21,3,1,7,0,6,0,13498,14,2,0.6,0.5455,0.88,0.2537,121,222,343
2012-07-21,3,1,7,0,6,0,13499,15,3,0.6,0.5455,0.88,0.2537,148,232,380
2012-07-21,3,1,7,0,6,0,13500,16,3,0.6,0.5455,0.88,0.194,130,196,326
2012-07-21,3,1,7,0,6,0,13501,17,3,0.6,0.5455,0.88,0.1642,92,149,241
2012-07-21,3,1,7,0,6,0,13502,18,2,0.6,0.5455,0.88,0.194,51,126,177
2012-07-21,3,1,7,0,6,0,13503,19,2,0.6,0.5455,0.88,0.1642,67,171,238
2012-07-21,3,1,7,0,6,0,13504,20,3,0.6,0.5455,0.88,0.1642,51,163,214
2012-07-21,3,1,7,0,6,0,13505,21,2,0.6,0.5455,0.88,0.1642,29,134,163
2012-07-21,3,1,7,0,6,0,13506,22,2,0.6,0.5455,0.88,0.1045,40,140,180
2012-07-21,3,1,7,0,6,0,13507,23,2,0.6,0.5455,0.88,0.0,32,117,149
2012-07-22,3,1,7,0,0,0,13508,0,2,0.6,0.5455,0.88,0.1045,17,96,113
2012-07-22,3,1,7,0,0,0,13509,1,2,0.6,0.5455,0.88,0.1642,31,99,130
2012-07-22,3,1,7,0,0,0,13510,2,2,0.6,0.5455,0.88,0.1045,32,90,122
2012-07-22,3,1,7,0,0,0,13511,3,2,0.6,0.5455,0.88,0.1045,13,30,43
2012-07-22,3,1,7,0,0,0,13512,4,1,0.6,0.5455,0.88,0.0,6,10,16
2012-07-22,3,1,7,0,0,0,13513,5,1,0.6,0.5455,0.88,0.0,0,6,6
2012-07-22,3,1,7,0,0,0,13514,6,2,0.62,0.5758,0.83,0.0896,5,14,19
2012-07-22,3,1,7,0,0,0,13515,7,2,0.62,0.5758,0.83,0.0,13,25,38
2012-07-22,3,1,7,0,0,0,13516,8,2,0.64,0.5909,0.78,0.0,31,122,153
2012-07-22,3,1,7,0,0,0,13517,9,2,0.66,0.6212,0.69,0.0,79,179,258
2012-07-22,3,1,7,0,0,0,13518,10,2,0.66,0.6212,0.74,0.0,114,265,379
2012-07-22,3,1,7,0,0,0,13519,11,2,0.66,0.6212,0.74,0.0,191,314,505
2012-07-22,3,1,7,0,0,0,13520,12,2,0.7,0.6515,0.7,0.1045,178,326,504
2012-07-22,3,1,7,0,0,0,13521,13,2,0.7,0.6515,0.65,0.0896,238,388,626
2012-07-22,3,1,7,0,0,0,13522,14,1,0.72,0.6818,0.66,0.1045,256,360,616
2012-07-22,3,1,7,0,0,0,13523,15,1,0.72,0.6818,0.66,0.1045,254,370,624
2012-07-22,3,1,7,0,0,0,13524,16,1,0.74,0.697,0.66,0.1045,245,383,628
2012-07-22,3,1,7,0,0,0,13525,17,1,0.74,0.697,0.66,0.2239,188,368,556
2012-07-22,3,1,7,0,0,0,13526,18,1,0.74,0.697,0.66,0.1642,173,342,515
2012-07-22,3,1,7,0,0,0,13527,19,1,0.72,0.6818,0.7,0.1642,180,342,522
2012-07-22,3,1,7,0,0,0,13528,20,1,0.7,0.6667,0.74,0.1642,124,254,378
2012-07-22,3,1,7,0,0,0,13529,21,1,0.7,0.6667,0.79,0.1045,88,257,345
2012-07-22,3,1,7,0,0,0,13530,22,1,0.7,0.6667,0.74,0.194,55,136,191
2012-07-22,3,1,7,0,0,0,13531,23,1,0.68,0.6364,0.79,0.1642,33,90,123
2012-07-23,3,1,7,0,1,1,13532,0,1,0.66,0.5909,0.89,0.0896,11,36,47
2012-07-23,3,1,7,0,1,1,13533,1,1,0.66,0.5909,0.89,0.194,7,20,27
2012-07-23,3,1,7,0,1,1,13534,2,2,0.66,0.5909,0.94,0.0896,3,14,17
2012-07-23,3,1,7,0,1,1,13535,3,2,0.66,0.5909,0.94,0.0896,0,2,2
2012-07-23,3,1,7,0,1,1,13536,4,2,0.66,0.5909,0.94,0.1343,0,8,8
2012-07-23,3,1,7,0,1,1,13537,5,2,0.66,0.5909,0.94,0.1343,3,48,51
2012-07-23,3,1,7,0,1,1,13538,6,2,0.68,0.6364,0.89,0.0896,9,148,157
2012-07-23,3,1,7,0,1,1,13539,7,1,0.7,0.6667,0.84,0.1343,17,404,421
2012-07-23,3,1,7,0,1,1,13540,8,1,0.72,0.697,0.79,0.1045,47,691,738
2012-07-23,3,1,7,0,1,1,13541,9,2,0.74,0.7121,0.74,0.1343,57,288,345
2012-07-23,3,1,7,0,1,1,13542,10,2,0.78,0.7424,0.62,0.0,63,137,200
2012-07-23,3,1,7,0,1,1,13543,11,2,0.8,0.7424,0.52,0.1642,69,129,198
2012-07-23,3,1,7,0,1,1,13544,12,2,0.8,0.7424,0.52,0.1642,109,205,314
2012-07-23,3,1,7,0,1,1,13545,13,2,0.8,0.7424,0.52,0.1045,64,176,240
2012-07-23,3,1,7,0,1,1,13546,14,2,0.78,0.7424,0.59,0.1642,82,189,271
2012-07-23,3,1,7,0,1,1,13547,15,1,0.8,0.7576,0.55,0.194,76,205,281
2012-07-23,3,1,7,0,1,1,13548,16,1,0.82,0.7727,0.52,0.1343,111,346,457
2012-07-23,3,1,7,0,1,1,13549,17,1,0.82,0.7727,0.52,0.1343,87,760,847
2012-07-23,3,1,7,0,1,1,13550,18,1,0.82,0.7576,0.46,0.1045,69,672,741
2012-07-23,3,1,7,0,1,1,13551,19,1,0.8,0.7424,0.52,0.2537,94,488,582
2012-07-23,3,1,7,0,1,1,13552,20,1,0.76,0.7121,0.62,0.1642,56,347,403
2012-07-23,3,1,7,0,1,1,13553,21,1,0.76,0.7121,0.62,0.194,45,251,296
2012-07-23,3,1,7,0,1,1,13554,22,1,0.74,0.6818,0.62,0.194,40,169,209
2012-07-23,3,1,7,0,1,1,13555,23,1,0.72,0.6818,0.66,0.1642,16,98,114
2012-07-24,3,1,7,0,2,1,13556,0,1,0.7,0.6667,0.74,0.1343,12,52,64
2012-07-24,3,1,7,0,2,1,13557,1,1,0.68,0.6364,0.79,0.1642,7,10,17
2012-07-24,3,1,7,0,2,1,13558,2,1,0.66,0.6061,0.83,0.1642,6,10,16
2012-07-24,3,1,7,0,2,1,13559,3,1,0.66,0.6061,0.83,0.1642,1,5,6
2012-07-24,3,1,7,0,2,1,13560,4,1,0.66,0.6061,0.83,0.0896,0,6,6
2012-07-24,3,1,7,0,2,1,13561,5,1,0.66,0.6061,0.83,0.1045,5,45,50
2012-07-24,3,1,7,0,2,1,13562,6,1,0.66,0.6061,0.83,0.1343,17,173,190
2012-07-24,3,1,7,0,2,1,13563,7,1,0.7,0.6667,0.74,0.1642,24,492,516
2012-07-24,3,1,7,0,2,1,13564,8,1,0.74,0.697,0.7,0.194,49,694,743
2012-07-24,3,1,7,0,2,1,13565,9,1,0.84,0.803,0.53,0.0,40,299,339
2012-07-24,3,1,7,0,2,1,13566,10,1,0.82,0.7879,0.56,0.2985,62,156,218
2012-07-24,3,1,7,0,2,1,13567,11,2,0.84,0.803,0.53,0.3284,45,156,201
2012-07-24,3,1,7,0,2,1,13568,12,2,0.82,0.7879,0.56,0.2239,60,169,229
2012-07-24,3,1,7,0,2,1,13569,13,2,0.84,0.803,0.53,0.2985,73,200,273
2012-07-24,3,1,7,0,2,1,13570,14,2,0.84,0.803,0.53,0.2239,48,196,244
2012-07-24,3,1,7,0,2,1,13571,15,1,0.82,0.7727,0.49,0.2985,73,212,285
2012-07-24,3,1,7,0,2,1,13572,16,1,0.8,0.7576,0.55,0.2985,86,369,455
2012-07-24,3,1,7,0,2,1,13573,17,1,0.8,0.7424,0.52,0.3284,94,775,869
2012-07-24,3,1,7,0,2,1,13574,18,1,0.76,0.7121,0.62,0.3284,110,767,877
2012-07-24,3,1,7,0,2,1,13575,19,1,0.76,0.7121,0.62,0.1642,109,523,632
2012-07-24,3,1,7,0,2,1,13576,20,1,0.74,0.697,0.66,0.1642,85,438,523
2012-07-24,3,1,7,0,2,1,13577,21,1,0.74,0.697,0.66,0.2239,53,325,378
2012-07-24,3,1,7,0,2,1,13578,22,1,0.74,0.697,0.66,0.2537,43,226,269
2012-07-24,3,1,7,0,2,1,13579,23,1,0.74,0.6818,0.58,0.3284,38,154,192
2012-07-25,3,1,7,0,3,1,13580,0,1,0.72,0.6667,0.58,0.2985,9,57,66
2012-07-25,3,1,7,0,3,1,13581,1,1,0.7,0.6515,0.58,0.194,2,26,28
2012-07-25,3,1,7,0,3,1,13582,2,1,0.68,0.6364,0.61,0.2239,1,11,12
2012-07-25,3,1,7,0,3,1,13583,3,1,0.66,0.6212,0.65,0.2239,1,11,12
2012-07-25,3,1,7,0,3,1,13584,4,1,0.64,0.6061,0.65,0.2239,0,4,4
2012-07-25,3,1,7,0,3,1,13585,5,1,0.64,0.6061,0.65,0.1642,5,54,59
2012-07-25,3,1,7,0,3,1,13586,6,1,0.64,0.6061,0.65,0.194,11,179,190
2012-07-25,3,1,7,0,3,1,13587,7,1,0.66,0.6212,0.5,0.3284,34,473,507
2012-07-25,3,1,7,0,3,1,13588,8,1,0.7,0.6364,0.42,0.2537,43,745,788
2012-07-25,3,1,7,0,3,1,13589,9,1,0.72,0.6515,0.37,0.2985,65,277,342
2012-07-25,3,1,7,0,3,1,13590,10,1,0.74,0.6515,0.37,0.0,68,163,231
2012-07-25,3,1,7,0,3,1,13591,11,1,0.76,0.6667,0.33,0.0,79,202,281
2012-07-25,3,1,7,0,3,1,13592,12,1,0.76,0.6667,0.33,0.0,77,233,310
2012-07-25,3,1,7,0,3,1,13593,13,1,0.78,0.6818,0.31,0.1642,81,231,312
2012-07-25,3,1,7,0,3,1,13594,14,1,0.8,0.697,0.29,0.1343,88,159,247
2012-07-25,3,1,7,0,3,1,13595,15,1,0.78,0.6818,0.31,0.0896,94,223,317
2012-07-25,3,1,7,0,3,1,13596,16,1,0.8,0.697,0.29,0.1642,91,393,484
2012-07-25,3,1,7,0,3,1,13597,17,1,0.8,0.697,0.31,0.0,130,783,913
2012-07-25,3,1,7,0,3,1,13598,18,1,0.8,0.697,0.27,0.1343,104,787,891
2012-07-25,3,1,7,0,3,1,13599,19,1,0.76,0.6667,0.33,0.1343,116,582,698
2012-07-25,3,1,7,0,3,1,13600,20,1,0.74,0.6515,0.4,0.1642,106,461,567
2012-07-25,3,1,7,0,3,1,13601,21,1,0.72,0.6515,0.45,0.1343,71,326,397
2012-07-25,3,1,7,0,3,1,13602,22,1,0.7,0.6515,0.58,0.1343,55,223,278
2012-07-25,3,1,7,0,3,1,13603,23,1,0.68,0.6364,0.57,0.2985,52,187,239
2012-07-26,3,1,7,0,4,1,13604,0,1,0.66,0.6212,0.65,0.194,27,65,92
2012-07-26,3,1,7,0,4,1,13605,1,1,0.66,0.6212,0.65,0.2239,6,23,29
2012-07-26,3,1,7,0,4,1,13606,2,1,0.66,0.6212,0.69,0.2537,5,16,21
2012-07-26,3,1,7,0,4,1,13607,3,1,0.66,0.6212,0.69,0.2239,0,8,8
2012-07-26,3,1,7,0,4,1,13608,4,1,0.66,0.6212,0.74,0.194,0,4,4
2012-07-26,3,1,7,0,4,1,13609,5,1,0.66,0.6212,0.74,0.194,2,40,42
2012-07-26,3,1,7,0,4,1,13610,6,1,0.66,0.6061,0.78,0.2537,16,165,181
2012-07-26,3,1,7,0,4,1,13611,7,1,0.7,0.6667,0.74,0.2537,17,478,495
2012-07-26,3,1,7,0,4,1,13612,8,2,0.7,0.6667,0.74,0.2537,49,680,729
2012-07-26,3,1,7,0,4,1,13613,9,2,0.72,0.6818,0.7,0.1343,55,289,344
2012-07-26,3,1,7,0,4,1,13614,10,1,0.74,0.697,0.7,0.2239,79,143,222
2012-07-26,3,1,7,0,4,1,13615,11,1,0.8,0.803,0.66,0.2239,69,143,212
2012-07-26,3,1,7,0,4,1,13616,12,1,0.84,0.8182,0.56,0.2537,73,206,279
2012-07-26,3,1,7,0,4,1,13617,13,1,0.86,0.8333,0.53,0.2985,53,189,242
2012-07-26,3,1,7,0,4,1,13618,14,1,0.9,0.8788,0.47,0.2537,62,151,213
2012-07-26,3,1,7,0,4,1,13619,15,1,0.92,0.8939,0.42,0.2985,65,173,238
2012-07-26,3,1,7,0,4,1,13620,16,1,0.94,0.8788,0.38,0.3881,62,312,374
2012-07-26,3,1,7,0,4,1,13621,17,1,0.9,0.8636,0.45,0.4179,110,628,738
2012-07-26,3,1,7,0,4,1,13622,18,1,0.92,0.8788,0.4,0.3582,73,615,688
2012-07-26,3,1,7,0,4,1,13623,19,1,0.9,0.8636,0.45,0.3284,80,534,614
2012-07-26,3,1,7,0,4,1,13624,20,1,0.86,0.8182,0.5,0.2537,47,399,446
2012-07-26,3,1,7,0,4,1,13625,21,1,0.8,0.7424,0.49,0.6119,35,236,271
2012-07-26,3,1,7,0,4,1,13626,22,1,0.8,0.7424,0.49,0.6119,33,201,234
2012-07-26,3,1,7,0,4,1,13627,23,1,0.72,0.6818,0.7,0.1343,18,127,145
2012-07-27,3,1,7,0,5,1,13628,0,1,0.72,0.6818,0.7,0.0,14,83,97
2012-07-27,3,1,7,0,5,1,13629,1,1,0.72,0.6818,0.7,0.1045,12,42,54
2012-07-27,3,1,7,0,5,1,13630,2,1,0.7,0.6667,0.79,0.1343,8,18,26
2012-07-27,3,1,7,0,5,1,13631,3,1,0.7,0.6667,0.74,0.1642,3,9,12
2012-07-27,3,1,7,0,5,1,13632,4,1,0.7,0.6667,0.79,0.0,3,5,8
2012-07-27,3,1,7,0,5,1,13633,5,1,0.7,0.6667,0.84,0.0,3,34,37
2012-07-27,3,1,7,0,5,1,13634,6,1,0.7,0.6667,0.79,0.0,10,129,139
2012-07-27,3,1,7,0,5,1,13635,7,1,0.72,0.6818,0.7,0.194,13,397,410
2012-07-27,3,1,7,0,5,1,13636,8,1,0.76,0.7273,0.66,0.0896,34,642,676
2012-07-27,3,1,7,0,5,1,13637,9,1,0.82,0.7727,0.49,0.2836,34,329,363
2012-07-27,3,1,7,0,5,1,13638,10,1,0.84,0.7727,0.47,0.0,85,146,231
2012-07-27,3,1,7,0,5,1,13639,11,1,0.84,0.7727,0.47,0.3284,67,184,251
2012-07-27,3,1,7,0,5,1,13640,12,1,0.84,0.7879,0.49,0.3582,92,207,299
2012-07-27,3,1,7,0,5,1,13641,13,1,0.84,0.7727,0.47,0.2836,83,231,314
2012-07-27,3,1,7,0,5,1,13642,14,1,0.86,0.803,0.47,0.2985,105,221,326
2012-07-27,3,1,7,0,5,1,13643,15,1,0.86,0.7879,0.41,0.2239,81,242,323
2012-07-27,3,1,7,0,5,1,13644,16,1,0.84,0.7727,0.47,0.2239,80,419,499
2012-07-27,3,1,7,0,5,1,13645,17,1,0.86,0.7879,0.41,0.2836,101,598,699
2012-07-27,3,1,7,0,5,1,13646,18,1,0.82,0.7576,0.46,0.1642,100,522,622
